name,slug,description,price,cost_price,category_slug,image_url,barcode,plu,sku,stock_quantity,low_stock_threshold,tax_rate,is_active
GENERAL MERCHANDISE:HFA ALUMINUM DEEP STEAM HALF 30CT,general-merchandise-hfa-aluminum-deep-steam-half-30ct,,14.99,11.99,general-merchandise-hfa-aluminum-deep-steam-half-30ct,,1E+11,,7.49384E+11,0,5,0,1
GENERAL MERCHANDISE:IMPERIAL PLATINUM GOLD 5000 SUPPLEMENT 24CT,general-merchandise-imperial-platinum-gold-5000-supplement-24ct,,33.99,30,general-merchandise-imperial-platinum-gold-5000-supplement-24ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:IRISH SPRING BAR SOAP 3.7 OZ ORIGINAL 1 CT,general-merchandise-irish-spring-bar-soap-37-oz-original-1-ct,,1.89,1.49,general-merchandise-irish-spring-bar-soap-37-oz-original-1-ct,,1E+11,,,-10,5,0,1
GENERAL MERCHANDISE:KRAZY GLUE COLOR CHANGE 12 CT,general-merchandise-krazy-glue-color-change-12-ct,,14.99,12,general-merchandise-krazy-glue-color-change-12-ct,,1E+11,,1.00702E+13,-1,5,0,1
GENERAL MERCHANDISE:LADIES FLEECE GLOVES 12CT,general-merchandise-ladies-fleece-gloves-12ct,,7.99,0,general-merchandise-ladies-fleece-gloves-12ct,,1E+11,,,-1,5,0,1
GENERAL MERCHANDISE:LISTERINE FRESH MINT 250ML 1 CT,general-merchandise-listerine-fresh-mint-250ml-1-ct,,2.79,0,general-merchandise-listerine-fresh-mint-250ml-1-ct,,1E+11,,6.00114E+12,-5,5,0,1
GENERAL MERCHANDISE:LISTERINE MOUTHWASH 3.02 OZ FRESH MINT 1CT,general-merchandise-listerine-mouthwash-302-oz-fresh-mint-1ct,,1.09,0,general-merchandise-listerine-mouthwash-302-oz-fresh-mint-1ct,,1E+11,,3.12547E+11,-2,5,0,1
GENERAL MERCHANDISE:MOBIL 1 0W 40 OIL,general-merchandise-mobil-1-0w-40-oil,,36.49,34.06,general-merchandise-mobil-1-0w-40-oil,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:PALDO BOWL SOUP HOT & SPICY 12CT,general-merchandise-paldo-bowl-soup-hot-spicy-12ct,,14.99,12.5,general-merchandise-paldo-bowl-soup-hot-spicy-12ct,,1E+11,,1.06484E+13,-1,5,0,1
GENERAL MERCHANDISE:PALDO BOWL SOUP SPICY CHICKEN 12CT,general-merchandise-paldo-bowl-soup-spicy-chicken-12ct,,14.99,12.5,general-merchandise-paldo-bowl-soup-spicy-chicken-12ct,,1E+11,,1.06484E+13,-1,5,0,1
GENERAL MERCHANDISE:PALMOLIVE DISHWASH LIQUID 28OZ CLEAN SALT & CITRUS 1 CT,general-merchandise-palmolive-dishwash-liquid-28oz-clean-salt-citrus-1-ct,,1.99,1.73,general-merchandise-palmolive-dishwash-liquid-28oz-clean-salt-citrus-1-ct,,1E+11,,,-5,5,0,1
GENERAL MERCHANDISE:PALMOLIVE DISHWASH LIQUID 28OZ LEMON 1 CT,general-merchandise-palmolive-dishwash-liquid-28oz-lemon-1-ct,,1.99,1.73,general-merchandise-palmolive-dishwash-liquid-28oz-lemon-1-ct,,1E+11,,,-5,5,0,1
GENERAL MERCHANDISE:PALMOLIVE DISHWASH LIQUID 28OZ ORANGE 1 CT,general-merchandise-palmolive-dishwash-liquid-28oz-orange-1-ct,,1.99,1.73,general-merchandise-palmolive-dishwash-liquid-28oz-orange-1-ct,,1E+11,,,-6,5,0,1
GENERAL MERCHANDISE:PEAK WIND SHILD WASHER 1 GL -20 DEGREES 6 CT,general-merchandise-peak-wind-shild-washer-1-gl--20-degrees-6-ct,,17.99,15,general-merchandise-peak-wind-shild-washer-1-gl--20-degrees-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:PURELL HAND SANITIZER 2 OZ FLIP CAP MORIGINAL 12 CT,general-merchandise-purell-hand-sanitizer-2-oz-flip-cap-moriginal-12-ct,,19.99,16.56,general-merchandise-purell-hand-sanitizer-2-oz-flip-cap-moriginal-12-ct,,1E+11,,,-7,5,0,1
GENERAL MERCHANDISE:REYNOLDS WRAP ALUMIUM FOIL 24-25FT 1CT,general-merchandise-reynolds-wrap-alumium-foil-24-25ft-1ct,,1.75,1.45,general-merchandise-reynolds-wrap-alumium-foil-24-25ft-1ct,,1E+11,,010900000406,-39,5,0,1
GENERAL MERCHANDISE:ROLAIDS 12'S ULTRA STRENGH MINT 1 CT,general-merchandise-rolaids-12s-ultra-strengh-mint-1-ct,,12.75,11.25,general-merchandise-rolaids-12s-ultra-strengh-mint-1-ct,,1E+11,,041167100394,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT BLACK 2XL 6CT,general-merchandise-saad-full-sleve-t-shirt-black-2xl-6ct,,21.49,19,general-merchandise-saad-full-sleve-t-shirt-black-2xl-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT BLACK 3XL 6CT,general-merchandise-saad-full-sleve-t-shirt-black-3xl-6ct,,21.49,19,general-merchandise-saad-full-sleve-t-shirt-black-3xl-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT BLACK 5XL 6CT,general-merchandise-saad-full-sleve-t-shirt-black-5xl-6ct,,21.49,19,general-merchandise-saad-full-sleve-t-shirt-black-5xl-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT BLACK LARGE 6CT,general-merchandise-saad-full-sleve-t-shirt-black-large-6ct,,19.49,17.5,general-merchandise-saad-full-sleve-t-shirt-black-large-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT BLACK MEDIUM 6CT,general-merchandise-saad-full-sleve-t-shirt-black-medium-6ct,,19.49,17.5,general-merchandise-saad-full-sleve-t-shirt-black-medium-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT BLACK SMALL 6CT,general-merchandise-saad-full-sleve-t-shirt-black-small-6ct,,19.49,17.5,general-merchandise-saad-full-sleve-t-shirt-black-small-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT BLACK XL 6CT,general-merchandise-saad-full-sleve-t-shirt-black-xl-6ct,,19.49,17.5,general-merchandise-saad-full-sleve-t-shirt-black-xl-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT WHITE 2XL 6CT,general-merchandise-saad-full-sleve-t-shirt-white-2xl-6ct,,20.49,18.5,general-merchandise-saad-full-sleve-t-shirt-white-2xl-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT WHITE 3XL 6CT,general-merchandise-saad-full-sleve-t-shirt-white-3xl-6ct,,20.49,18.5,general-merchandise-saad-full-sleve-t-shirt-white-3xl-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT WHITE 4XL 6CT,general-merchandise-saad-full-sleve-t-shirt-white-4xl-6ct,,20.49,18.5,general-merchandise-saad-full-sleve-t-shirt-white-4xl-6ct,,1E+11,,,-1,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT WHITE 5XL 6CT,general-merchandise-saad-full-sleve-t-shirt-white-5xl-6ct,,20.49,18.5,general-merchandise-saad-full-sleve-t-shirt-white-5xl-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT WHITE LARGE 6CT,general-merchandise-saad-full-sleve-t-shirt-white-large-6ct,,18.99,17,general-merchandise-saad-full-sleve-t-shirt-white-large-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT WHITE MEDIUM 6CT,general-merchandise-saad-full-sleve-t-shirt-white-medium-6ct,,18.99,17,general-merchandise-saad-full-sleve-t-shirt-white-medium-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT WHITE SMALL 6CT,general-merchandise-saad-full-sleve-t-shirt-white-small-6ct,,18.99,17,general-merchandise-saad-full-sleve-t-shirt-white-small-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD FULL SLEVE T SHIRT WHITE XL 6CT,general-merchandise-saad-full-sleve-t-shirt-white-xl-6ct,,18.99,17,general-merchandise-saad-full-sleve-t-shirt-white-xl-6ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (BLACK) 2XL 6 CT,general-merchandise-saad-t-shirt-black-2xl-6-ct,,17.99,16,general-merchandise-saad-t-shirt-black-2xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (BLACK) 3XL 6 CT,general-merchandise-saad-t-shirt-black-3xl-6-ct,,17.99,16,general-merchandise-saad-t-shirt-black-3xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (BLACK) 4XL 6 CT,general-merchandise-saad-t-shirt-black-4xl-6-ct,,17.99,16,general-merchandise-saad-t-shirt-black-4xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (BLACK) 5XL 6 CT,general-merchandise-saad-t-shirt-black-5xl-6-ct,,17.99,16,general-merchandise-saad-t-shirt-black-5xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (BLACK) LARGE 6 CT,general-merchandise-saad-t-shirt-black-large-6-ct,,16.49,15,general-merchandise-saad-t-shirt-black-large-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (BLACK) MEDUM 6 CT,general-merchandise-saad-t-shirt-black-medum-6-ct,,16.49,15,general-merchandise-saad-t-shirt-black-medum-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (BLACK) SMALL 6 CT,general-merchandise-saad-t-shirt-black-small-6-ct,,16.49,15,general-merchandise-saad-t-shirt-black-small-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (BLACK) XL 6 CT,general-merchandise-saad-t-shirt-black-xl-6-ct,,16.49,15,general-merchandise-saad-t-shirt-black-xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (WHITE)  4XL 6 CT,general-merchandise-saad-t-shirt-white-4xl-6-ct,,17.49,15.5,general-merchandise-saad-t-shirt-white-4xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (WHITE) 2XL 6 CT,general-merchandise-saad-t-shirt-white-2xl-6-ct,,17.49,15.5,general-merchandise-saad-t-shirt-white-2xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (WHITE) 3XL 6 CT,general-merchandise-saad-t-shirt-white-3xl-6-ct,,17.49,15,general-merchandise-saad-t-shirt-white-3xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (WHITE) 5XL 6 CT,general-merchandise-saad-t-shirt-white-5xl-6-ct,,17.49,15.5,general-merchandise-saad-t-shirt-white-5xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (WHITE) LARGE 6 CT,general-merchandise-saad-t-shirt-white-large-6-ct,,15.49,14,general-merchandise-saad-t-shirt-white-large-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (WHITE) MEDUM 6 CT,general-merchandise-saad-t-shirt-white-medum-6-ct,,15.49,14,general-merchandise-saad-t-shirt-white-medum-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (WHITE) SMALL 6 CT,general-merchandise-saad-t-shirt-white-small-6-ct,,15.49,14,general-merchandise-saad-t-shirt-white-small-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SAAD T-SHIRT (WHITE) XL 6 CT,general-merchandise-saad-t-shirt-white-xl-6-ct,,15.49,14,general-merchandise-saad-t-shirt-white-xl-6-ct,,1E+11,,,0,5,0,1
GENERAL MERCHANDISE:SCOTT TOILET PAPER 1000 SHEET 1 PLY 36 CT,general-merchandise-scott-toilet-paper-1000-sheet-1-ply-36-ct,,27.99,25,general-merchandise-scott-toilet-paper-1000-sheet-1-ply-36-ct,,1E+11,,054000123344,13,5,0,1
GENERAL MERCHANDISE:SUAVITEL FABRIC SOFTENER 460Z MORNING SUN 1CT,general-merchandise-suavitel-fabric-softener-460z-morning-sun-1ct,,2.99,2.76,general-merchandise-suavitel-fabric-softener-460z-morning-sun-1ct,,1E+11,,8.27854E+11,0,5,0,1
GENERAL MERCHANDISE:TAPE IT DUCT TAP 1.89IN X SILVER 1CT,general-merchandise-tape-it-duct-tap-189in-x-silver-1ct,,0.69,0.55,general-merchandise-tape-it-duct-tap-189in-x-silver-1ct,,1E+11,,021854002002,-6,5,0,1
GENERAL MERCHANDISE:TROJAN CONDOM 3/6CT HER PLEASURE,general-merchandise-trojan-condom-36ct-her-pleasure,,11.99,10.14,general-merchandise-trojan-condom-36ct-her-pleasure,,1E+11,,022600973201,-4,5,0,1
GENERAL MERCHANDISE:TROJAN CONDOMS  MAGNUM BOX 48 CT,general-merchandise-trojan-condoms-magnum-box-48-ct,,19.99,17.28,general-merchandise-trojan-condoms-magnum-box-48-ct,,1E+11,,8.52683E+11,-8,5,0,1
GENERAL MERCHANDISE:WINDEX GLASS CLEANER 17OZ 500ML 1CT,general-merchandise-windex-glass-cleaner-17oz-500ml-1ct,,1.8,1.48,general-merchandise-windex-glass-cleaner-17oz-500ml-1ct,,1E+11,,,-2,5,0,1
GENERAL MERCHANDISE:WISH HAND SANITIZER 1.8OZ W CLIPS 24CT,general-merchandise-wish-hand-sanitizer-18oz-w-clips-24ct,,17.99,15.5,general-merchandise-wish-hand-sanitizer-18oz-w-clips-24ct,,1E+11,,1.01916E+13,0,5,0,1
GLAD SANDWITCH ZIPPER BAG 25 CT,glad-sandwitch-zipper-bag-25-ct,,1.2,0.99,general-general,,1E+11,,012587224687,0,5,0,1
GLADE AIR FRESHENER GEL 150 G LILLY OF VALLEY,glade-air-freshener-gel-150-g-lilly-of-valley,,1.39,1.17,general-general,,1E+11,,,0,5,0,1
GOLDEN OREO MINI 1 CT,golden-oreo-mini-1-ct,,1.49,1.33,general-general,,1E+11,,044000052317,0,5,0,1
GRABBA LEAF CIGAR WRAP WHITE 25 CT,grabba-leaf-cigar-wrap-white-25-ct,,29.99,27.5,general-general,,1E+11,,8.55906E+11,14,5,0,1
HALLS BLUEBERRY 20 CT,halls-blueberry-20-ct,,17.5,9.5,general-general,,1E+11,,6.92451E+12,2,5,0,1
HALLS HONEY -LEMON FLV 20 CT,halls-honey--lemon-flv-20-ct,,17.5,9.5,general-general,,1E+11,,6.92451E+12,6,5,0,1
HALLS MENTHOLYPTUS 20 CT,halls-mentholyptus-20-ct,,17.5,9.5,general-general,,1E+11,,6.92451E+12,2,5,0,1
HALLS STRAWBERRY 20 CT,halls-strawberry-20-ct,,17.5,9.5,general-general,,1E+11,,6.92451E+12,4,5,0,1
HANUTA HEZELNUT CHOCOLATE WAFER 44G 18 CT,hanuta-hezelnut-chocolate-wafer-44g-18-ct,,17.99,14.5,general-general,,1E+11,,,0,5,0,1
HARIBO CUMMI CANDY SOUR SMURFS 4 OZ 12 CT,haribo-cummi-candy-sour-smurfs-4-oz-12-ct,,1.25,0.83333,general-general,,1E+11,,042238305052,-8,5,0,1
HARIBO GOLD BEARS WILD BERRY 1CT,haribo-gold-bears-wild-berry-1ct,,1.99,0,general-general,,1E+11,,042238725133,-18,5,0,1
HARIBO GOLD GUMMY PEG BEARS 5 OZ 1 CT,haribo-gold-gummy-peg-bears-5-oz-1-ct,,1.25,0.8333,general-general,,1E+11,,042238302419,-42,5,0,1
HARIBO GOLD GUMMY PEG BEARS 5 OZ 12/12 CT (30281),haribo-gold-gummy-peg-bears-5-oz-1212-ct-30281,,1.89,1,general-general,,1E+11,,042238302815,-7,5,0,1
HARIBO GUMMI CANDY GOLDBEARS 24 CT,haribo-gummi-candy-goldbears-24-ct,,18.99,15,general-general,,1E+11,,042238301887,-1,5,0,1
HEALTH & BEAUTY:ADVIL 24'S CAPLETS 1 CT,health-beauty-advil-24s-caplets-1-ct,,4.5,3.92,health-beauty-advil-24s-caplets-1-ct,,1E+11,,3.0573E+11,0,5,0,1
HEALTH & BEAUTY:ADVIL LIQUI GELS  20'S BOTTLES 1 CT,health-beauty-advil-liqui-gels-20s-bottles-1-ct,,4.75,4.04,health-beauty-advil-liqui-gels-20s-bottles-1-ct,,1E+11,,3.0573E+11,0,5,0,1
HEALTH & BEAUTY:ADVIL PAIN RELEIF TABLETS BOT 24 CT,health-beauty-advil-pain-releif-tablets-bot-24-ct,,4.49,3.77,health-beauty-advil-pain-releif-tablets-bot-24-ct,,1E+11,,3.0573E+11,0,5,0,1
HEALTH & BEAUTY:ADVIL PM 20'S CAP BOTTLE 1 CT,health-beauty-advil-pm-20s-cap-bottle-1-ct,,5.25,4.25,health-beauty-advil-pm-20s-cap-bottle-1-ct,,1E+11,,3.0573E+11,0,5,0,1
HEALTH & BEAUTY:ALEVE PAIN RELIEVER  FEVER RED,health-beauty-aleve-pain-reliever-fever-red,,10.49,8.75,health-beauty-aleve-pain-reliever-fever-red,,1E+11,,025866601840,-3,5,0,1
HEALTH & BEAUTY:ALIVE 24 CAPLETS 1 CT,health-beauty-alive-24-caplets-1-ct,,5.25,4.44,health-beauty-alive-24-caplets-1-ct,,1E+11,,025866591998,0,5,0,1
HEALTH & BEAUTY:ALWAYS MAXI PADS 18 CT LONG WITH WINGS SIZE 2,health-beauty-always-maxi-pads-18-ct-long-with-wings-size-2,,5.1,4.28,health-beauty-always-maxi-pads-18-ct-long-with-wings-size-2,,1E+11,,,0,5,0,1
HEALTH & BEAUTY:ALWAYS ULTRA THIN PAID 22 CT SIZE 1,health-beauty-always-ultra-thin-paid-22-ct-size-1,,5.1,4.25,health-beauty-always-ultra-thin-paid-22-ct-size-1,,1E+11,,,0,5,0,1
HEALTH & BEAUTY:AVEENO DAILY MOISTURIZING BODY LOTION 2.5OZ 1 CT,health-beauty-aveeno-daily-moisturizing-body-lotion-25oz-1-ct,,2.49,0,health-beauty-aveeno-daily-moisturizing-body-lotion-25oz-1-ct,,1E+11,,3.8137E+11,-6,5,0,1
HEALTH & BEAUTY:DEODORANTS:AXE DEODORANT SPRAY (SA) 150 ML MUSK 6 CT,health-beauty-deodorants-axe-deodorant-spray-sa-150-ml-musk-6-ct,,12.99,10.98,health-beauty-deodorants-axe-deodorant-spray-sa-150-ml-musk-6-ct,,1E+11,,1.60011E+13,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:AXE DEODORANT SPRAY (SA) 150ML ADRENALIN 6 CT,health-beauty-deodorants-axe-deodorant-spray-sa-150ml-adrenalin-6-ct,,12.99,11.16,health-beauty-deodorants-axe-deodorant-spray-sa-150ml-adrenalin-6-ct,,1E+11,,1.60011E+11,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:AXE DEODORANT SPRAY 150 ML APOLLO 6 CT,health-beauty-deodorants-axe-deodorant-spray-150-ml-apollo-6-ct,,12.99,10.98,health-beauty-deodorants-axe-deodorant-spray-150-ml-apollo-6-ct,,1E+11,,08720181114625,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:AXE DEODORANT SPRAY 150 ML BLACK 1 CT,health-beauty-deodorants-axe-deodorant-spray-150-ml-black-1-ct,,1.99,1.75,health-beauty-deodorants-axe-deodorant-spray-150-ml-black-1-ct,,1E+11,,7.79129E+12,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:AXE DEODORANT SPRAY 150 ML BLACK NIGHT 1 CT,health-beauty-deodorants-axe-deodorant-spray-150-ml-black-night-1-ct,,1.99,1.75,health-beauty-deodorants-axe-deodorant-spray-150-ml-black-night-1-ct,,1E+11,,7.79129E+12,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:AXE DEODORANT SPRAY 150ML ADRENALIN 1 CT,health-beauty-deodorants-axe-deodorant-spray-150ml-adrenalin-1-ct,,1.99,1.75,health-beauty-deodorants-axe-deodorant-spray-150ml-adrenalin-1-ct,,1E+11,,6.00109E+12,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:AXE DEODORANT SPRAY 150ML APOLLO 1 CT,health-beauty-deodorants-axe-deodorant-spray-150ml-apollo-1-ct,,1.99,1.99,health-beauty-deodorants-axe-deodorant-spray-150ml-apollo-1-ct,,1E+11,,8.72018E+12,-9,5,0,1
HEALTH & BEAUTY:DEODORANTS:AXE DEODORANT SPRAY SA 150 ML APOLLO 6 CT,health-beauty-deodorants-axe-deodorant-spray-sa-150-ml-apollo-6-ct,,10.99,8.64,health-beauty-deodorants-axe-deodorant-spray-sa-150-ml-apollo-6-ct,,1E+11,,1.60011E+13,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:AXE DEODORANTT ADRWNALIN 150.ML,health-beauty-deodorants-axe-deodorantt-adrwnalin-150ml,,12.99,11,health-beauty-deodorants-axe-deodorantt-adrwnalin-150ml,,1E+11,,1.60011E+13,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:DEGGEE DEODORANT STICK 2.7 OZ COOL RUSH,health-beauty-deodorants-deggee-deodorant-stick-27-oz-cool-rush,,2.79,2.33,health-beauty-deodorants-deggee-deodorant-stick-27-oz-cool-rush,,1E+11,,,-6,5,0,1
HEALTH & BEAUTY:DEODORANTS:GILLETTE CLEAR GEL STICK 70 ML HYDRATING GEL ALOE SCENT 6 CT,health-beauty-deodorants-gillette-clear-gel-stick-70-ml-hydrating-gel-aloe-scent-6-ct,,16.49,13.98,health-beauty-deodorants-gillette-clear-gel-stick-70-ml-hydrating-gel-aloe-scent-6-ct,,1E+11,,8.00184E+12,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:OLD SPICE ORIGINAL DEODORANT 1 CT,health-beauty-deodorants-old-spice-original-deodorant-1-ct,,2.75,2.6,health-beauty-deodorants-old-spice-original-deodorant-1-ct,,1E+11,,4.0845E+12,-6,5,0,1
HEALTH & BEAUTY:DEODORANTS:SECRET DEODORANT STICK 1.7 OZ POWDER FRESH 6 CT,health-beauty-deodorants-secret-deodorant-stick-17-oz-powder-fresh-6-ct,,10.99,9.24,health-beauty-deodorants-secret-deodorant-stick-17-oz-powder-fresh-6-ct,,1E+11,,037000124429,0,5,0,1
HEALTH & BEAUTY:DEODORANTS:SPEED STICK DEO FRESH  1.8 OZ 6 CT,health-beauty-deodorants-speed-stick-deo-fresh-18-oz-6-ct,,9.99,7.14,health-beauty-deodorants-speed-stick-deo-fresh-18-oz-6-ct,,1E+11,,022200940214,0,5,0,1
HEALTH & BEAUTY:DOVE DEODORANT SPRAY 150 ML ORIGINAL 6 CT,health-beauty-dove-deodorant-spray-150-ml-original-6-ct,,14.99,12,health-beauty-dove-deodorant-spray-150-ml-original-6-ct,,1E+11,,08717644060490,-1,5,0,1
HEALTH & BEAUTY:DOVE DEODORANT SPRAY 250 ML ORIGINAL 6 CT,health-beauty-dove-deodorant-spray-250-ml-original-6-ct,,18.99,16.02,health-beauty-dove-deodorant-spray-250-ml-original-6-ct,,1E+11,,8.71716E+12,0,5,0,1
HEALTH & BEAUTY:GLADE LILY OF THE VALLEY 150GE,health-beauty-glade-lily-of-the-valley-150ge,,2.49,0,health-beauty-glade-lily-of-the-valley-150ge,,1E+11,,50204977,0,5,0,1
HEALTH & BEAUTY:HALLS COUGH DROPS  HONEY LEMON UK 20 CT,health-beauty-halls-cough-drops-honey-lemon-uk-20-ct,,11.99,10.2,health-beauty-halls-cough-drops-honey-lemon-uk-20-ct,,1E+11,,5.01046E+12,-3,5,0,1
HEALTH & BEAUTY:HALLS COUGH DROPS COOL WAVE MENTHOL UK 20 CT,health-beauty-halls-cough-drops-cool-wave-menthol-uk-20-ct,,11.99,10.2,health-beauty-halls-cough-drops-cool-wave-menthol-uk-20-ct,,1E+11,,5.01046E+12,-3,5,0,1
HEALTH & BEAUTY:HALLS COUGH DROPS EXTRA STRONG BLACK UK 20 CT,health-beauty-halls-cough-drops-extra-strong-black-uk-20-ct,,11.99,10.2,health-beauty-halls-cough-drops-extra-strong-black-uk-20-ct,,1E+11,,5.01046E+12,-2,5,0,1
HEALTH & BEAUTY:HALLS COUGH DROPS LIME FRESH UK 20 CT,health-beauty-halls-cough-drops-lime-fresh-uk-20-ct,,11.99,10.2,health-beauty-halls-cough-drops-lime-fresh-uk-20-ct,,1E+11,,7.62221E+12,1,5,0,1
HEALTH & BEAUTY:HUGGIES BABY WIPES 56CT ELITE SOFT,health-beauty-huggies-baby-wipes-56ct-elite-soft,,1.99,0.95,health-beauty-huggies-baby-wipes-56ct-elite-soft,,1E+11,,5.02905E+12,-19,5,0,1
HEALTH & BEAUTY:HUGGIES BABY WIPES 56CT PURE,health-beauty-huggies-baby-wipes-56ct-pure,,1.99,1.08,health-beauty-huggies-baby-wipes-56ct-pure,,1E+11,,5.02905E+12,-8,5,0,1
HEALTH & BEAUTY:JOHNSONS FIRST AID KIT 12 CT,health-beauty-johnsons-first-aid-kit-12-ct,,14.99,12.48,health-beauty-johnsons-first-aid-kit-12-ct,,1E+11,,,0,5,0,1
HEALTH & BEAUTY:LISTERINE COOL MINT POCKETPAKS 12 CT,health-beauty-listerine-cool-mint-pocketpaks-12-ct,,21.99,0,health-beauty-listerine-cool-mint-pocketpaks-12-ct,,1E+11,,,1,5,0,1
HEALTH & BEAUTY:MOOD 7 HYDROXY MITRAGYNINE SHOT 12 CT  50MG 1 CT,health-beauty-mood-7-hydroxy-mitragynine-shot-12-ct-50mg-1-ct,,89.99,78,health-beauty-mood-7-hydroxy-mitragynine-shot-12-ct-50mg-1-ct,,1E+11,,7.13311E+11,0,5,0,1
HEALTH & BEAUTY:MUHRAH ANGEL,health-beauty-muhrah-angel,,23,19,health-beauty-muhrah-angel,,1E+11,,,0,5,0,1
HEALTH & BEAUTY:MUHRAH BRAVE OUD,health-beauty-muhrah-brave-oud,,23,19,health-beauty-muhrah-brave-oud,,1E+11,,6.94731E+12,0,5,0,1
HEALTH & BEAUTY:MUHRAH DARKNESS,health-beauty-muhrah-darkness,,23,19,health-beauty-muhrah-darkness,,1E+11,,,0,5,0,1
HEALTH & BEAUTY:MUHRAH FOREVER HERE,health-beauty-muhrah-forever-here,,23,19,health-beauty-muhrah-forever-here,,1E+11,,6.94731E+12,0,5,0,1
HEALTH & BEAUTY:MUHRAH I AM ALONE,health-beauty-muhrah-i-am-alone,,23,19,health-beauty-muhrah-i-am-alone,,1E+11,,,0,5,0,1
HEALTH & BEAUTY:MUHRAH I AM COCO,health-beauty-muhrah-i-am-coco,,23,19,health-beauty-muhrah-i-am-coco,,1E+11,,6.94731E+12,0,5,0,1
HEALTH & BEAUTY:MUHRAH I AM SAKURA,health-beauty-muhrah-i-am-sakura,,23,19,health-beauty-muhrah-i-am-sakura,,1E+11,,,0,5,0,1
HEALTH & BEAUTY:MUHRAH MISS ALURE,health-beauty-muhrah-miss-alure,,23,19,health-beauty-muhrah-miss-alure,,1E+11,,,0,5,0,1
HEALTH & BEAUTY:MUHRAH MISS MUHRAH,health-beauty-muhrah-miss-muhrah,,23,19,health-beauty-muhrah-miss-muhrah,,1E+11,,6.94731E+12,0,5,0,1
HEALTH & BEAUTY:MUHRAH TRIBLE LOVE,health-beauty-muhrah-trible-love,,23,19,health-beauty-muhrah-trible-love,,1E+11,,6.94731E+12,0,5,0,1
